# PARSE_CENSUS in_tier=945 parse_fail=924 parse_ok=21 missing=41 tree=SCRIP 59589ee97 (parse-only: --dump-ast on each manifest in-tier file staged as .raku; scoreboard exclusions S01 S15 S17 S22 S24 S26) measured 2026-09-04 16:49 CDT by ceo, scratch parse_census.sh; columns: roast-file failing-line message source-line
S12-attributes/smiley.t	5	raku parse error line 5: syntax error	is class { has Int   $.a       }.new.a,   Int, 'can Int   be on its own';
S12-attributes/undeclared.t	12	raku parse error line 12: syntax error	dies-ok { class A { method set_a { $.a = 1 }}; A.new.set_a; },
S12-class/anonymous.t	8	raku parse error line 8: syntax error	my $c1 = class { };
S12-class/attributes.t	9	raku parse error line 9: syntax error	method init { $!x = 41 }
S12-class/attributes-required.t	9	raku parse error line 9: syntax error	throws-like { fish.new() },
S12-class/augment-supersede.t	12	raku parse error line 12: syntax error	augment class Foo {
S12-class/basic.t	18	raku parse error line 18: syntax error	ok($foo ~~ Foo, '... smartmatch our $foo to the Foo class');
S12-class/declaration-order.t	15	raku parse error line 15: syntax error	eval-lives-ok ' class A {}; class B is A {}; ', "base before derived: lives";
S12-class/extending-arrays.t	7	raku parse error line 7: syntax error	augment class Array { method test_method  { 1 }; };
S12-class/inheritance-class-methods.t	7	raku parse error line 7: syntax error	class B is C { method g { self.f } };
S12-class/inheritance.t	11	raku parse error line 11: syntax error	method getme($self:) returns Foo { return $self }
S12-class/instantiate.t	24	raku parse error line 24: syntax error	try { EVAL 'NoSuchClass.new()' };
S12-class/interface-consistency.t	8	raku parse error line 8: syntax error	our &m1 = method m1($a) {   #OK not used
S12-class/lexical.t	14	raku parse error line 14: syntax error	eval-lives-ok 'my class A {}', 'my class parses OK';
S12-class/literal.t	3	raku parse error line 3: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/FooBarBaz/lib';
S12-class/magical-vars.t	12	raku parse error line 12: syntax error	method get_class_pvar()   { ::?CLASS }
S12-class/namespaced.t	18	raku parse error line 18: syntax error	my $foobar = Foo::Bar.new();
S12-class/open.t	10	raku parse error line 10: syntax error	method in_Something { 'a' ~ $.attribute };
S12-class/parent_attributes.t	23	raku parse error line 23: syntax error	method set($v) { $.x = $v }
S12-class/rw.t	7	raku parse error line 7: syntax error	subtest "Basic sanity" => {
S12-class/self-inheritance.t	13	raku parse error line 13: syntax error	throws-like 'role RA does RA { }; 1', X::InvalidType, "Testing `role A does A`";
S12-class/stubs.t	9	raku parse error line 9: syntax error	eval-lives-ok q[ class StubA { ... }; class StubA { method foo { } }; ],
S12-class/type-object.t	14	raku parse error line 14: syntax error	isa-ok (class A { }).new, A, 'can instantiate return value of class declaration';
S12-coercion/coercion-types.t	9	raku parse error line 9: syntax error	sub inside(Str(Cool) $x) {
S12-construction/BUILD.t	72	raku parse error line 72: syntax error	lives-ok { $x = A_GrandChild.new() },
S12-construction/construction.t	9	raku parse error line 9: syntax error	my $in_own = 0;
S12-construction/named-params-in-BUILD.t	25	raku parse error line 25: syntax error	subtest 'can bind to native type attributes in build methods' => {
S12-construction/new.t	14	raku parse error line 14: syntax error	lives-ok { $o =  Child.new(:x(2), :y(3)) },
S12-enums/anonymous.t	8	raku parse error line 8: syntax error	my $e = enum < ook! ook. ook? >;
S12-enums/as-role.t	21	raku parse error line 21: syntax error	my $y = Bar.new() does Maybe(Yes);
S12-enums/basic.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S12-enums/misc.t	6	raku parse error line 6: syntax error	class EnumClass     { enum C <a b c> }
S12-enums/non-int.t	5	raku parse error line 5: syntax error	my enum A (a => 'foo', b => 'bar');
S12-enums/pseudo-functional.t	7	raku parse error line 7: syntax error	enum day (:Sun(1), 'Mon', 'Tue', 'Wed', 'Thu', 'Fri', 'Sat');
S12-enums/thorough.t	17	raku parse error line 17: syntax error	ok day.WHAT === day,  'enum.WHAT returned a value';
S12-introspection/attributes.t	21	raku parse error line 21: syntax error	}
S12-introspection/can.t	13	raku parse error line 13: syntax error	lives-ok { Str.can("split") },   "method can on built-in Str works";
S12-introspection/definite.t	25	raku parse error line 25: syntax error	is C."DEFINITE"(), True,  "Quoting lets us call the method, however";  #OK Useless
S12-introspection/meta-class.t	11	raku parse error line 11: syntax error	class Foo:ver<0.0.1>:auth<ority> {
S12-introspection/methods.t	14	raku parse error line 14: syntax error	method foo($param --> Any) { }   #OK not used
S12-introspection/parents.t	18	raku parse error line 18: syntax error	@parents = A.^parents(:all);
S12-introspection/roles.t	14	raku parse error line 14: syntax error	my role R1 { }
S12-introspection/walk.t	13	raku parse error line 13: syntax error	subtest "Basics" => {
S12-introspection/WHAT.t	8	raku parse error line 8: syntax error	my class A is Array {};
S12-meta/exporthow.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S12-meta/grammarhow.t	11	raku parse error line 11: syntax error	method TOP($/) {
S12-meta/primitives.t	13	raku parse error line 13: syntax error	submethod BUILD(:@!types) { }
S12-methods/accessors.t	15	raku parse error line 15: syntax error	$x++ for flat 0, $.a;
S12-methods/attribute-params.t	9	raku parse error line 9: syntax error	method ss($!s) { 3 }
S12-methods/calling_sets.t	9	raku parse error line 9: syntax error	method foo { $.cnt += 4 }
S12-methods/calling_syntax.t	33	raku parse error line 33: syntax error	throws-like q{$x.'foo'}, Exception, 'indirect method call using quotes, no parens';
S12-methods/chaining.t	10	raku parse error line 10: syntax error	method bar ($self: $num) returns Foo {
S12-methods/class-and-instance.t	6	raku parse error line 6: syntax error	has $.foo-bonus;
S12-methods/delegation.t	5	raku parse error line 5: syntax error	method Str() handles 'uc' {
S12-methods/default-trait.t	9	raku parse error line 9: syntax error	multi method doit(Int $x)            { 2 * $x };
S12-methods/defer-call.t	30	raku parse error line 30: syntax error	multi method doit()  {$.tracker ~= 'foo,'}
S12-methods/defer-next.t	10	raku parse error line 10: syntax error	(flat self.raku, @A)
S12-methods/fallback.t	9	raku parse error line 9: syntax error	method FALLBACK($name, |c) { "$name, cannot {c[0]} with {c<meat>}" }
S12-methods/how.t	5	raku parse error line 5: syntax error	lives-ok { 4.HOW.HOW }, 'Can access meta class of meta class';
S12-methods/indirect_notation.t	16	raku parse error line 16: syntax error	my T1 $o .= new;
S12-methods/instance.t	24	raku parse error line 24: syntax error	lives-ok { $val = doit $foo: 1,2,3; }, '... indirect method invocation works';
S12-methods/lastcall.t	10	raku parse error line 10: syntax error	multi method doit($foo) { $.tracker ~= 'foo,' }   #OK not used
S12-methods/lvalue.t	10	raku parse error line 10: syntax error	method l1 is rw {
S12-methods/method-vs-sub.t	7	raku parse error line 7: syntax error	method foo($a:) { 'method' }   #OK not used
S12-methods/multi.t	39	raku parse error line 39: syntax error	throws-like { $foo.baz() }, X::Multi::NoMatch,
S12-methods/parallel-dispatch.t	12	raku parse error line 12: syntax error	trusts GLOBAL;
S12-methods/private.t	8	raku parse error line 8: syntax error	method !private {
S12-methods/qualified.t	5	raku parse error line 5: syntax error	subtest "simple" => {
S12-methods/submethods.t	13	raku parse error line 13: syntax error	class Foo        { has $.foo_build; submethod BUILD() { $!foo_build++ } }
S12-methods/syntax.t	8	raku parse error line 8: syntax error	multi method doit () { 'empty' };
S12-methods/topic.t	10	raku parse error line 10: syntax error	method no_topic     { .^name }
S12-methods/trusts.t	5	raku parse error line 5: syntax error	class Trustee { ... }
S12-methods/typed-attributes.t	6	raku parse error line 6: syntax error	method baz returns Str { 'Baz' }
S12-methods/what.t	17	raku parse error line 17: syntax error	ok((WHAT $a) === Int, "subroutine form of WHAT");
S12-subset/multi-dispatch.t	7	raku parse error line 7: syntax error	subset Even of Int where { $_ % 2 == 0 };
S12-subset/subtypes.t	42	raku parse error line 42: syntax error	multi factorial (Int $x where 0 ) { 1 };   #OK not used
S13-overloading/metaoperators.t	8	raku parse error line 8: syntax error	sub infix:<wtf>($a, $b) { $a ~ "WTF" ~ $b };
S13-overloading/operators.t	10	raku parse error line 10: syntax error	sub postfix:<§> ($x) {
S13-overloading/typecasting-long.t	9	raku parse error line 9: syntax error	my multi testsub ($a,$b) {   #OK not used
S13-type-casting/methods.t	8	raku parse error line 8: syntax error	method Stringy  { "foo" };
S14-roles/anonymous.t	7	raku parse error line 7: syntax error	my $a = {:x};
S14-roles/basic.t	18	raku parse error line 18: syntax error	ok ($bar ~~ Bar),               '... smartmatch our $bar to the Bar class';
S14-roles/composition.t	50	raku parse error line 50: syntax error	ok C2 ~~ rA, 'class matches first role';
S14-roles/conflicts.t	22	raku parse error line 22: syntax error	when "sentry" { return self.Sentry::shake() }
S14-roles/crony.t	17	raku parse error line 17: syntax error	role OuterRole does InnerRole {
S14-roles/instantiation.t	19	raku parse error line 19: syntax error	ok $obj ~~ SampleRole, "our instantiated role object smartmatches against our role";
S14-roles/lexical.t	14	raku parse error line 14: syntax error	eval-lives-ok 'my role R1 {}', 'my role parses OK';
S14-roles/namespaced.t	16	raku parse error line 16: syntax error	is(A::B.WHAT.gist, '(B)', 'A::B.WHAT stringifies to short name B');
S14-roles/parameterized-basic.t	15	raku parse error line 15: syntax error	method x { 1 }
S14-roles/parameterized-mixin.t	14	raku parse error line 14: syntax error	role InitialAttribVal[$val] {
S14-roles/parameterized-type.t	14	raku parse error line 14: syntax error	subtest "Parameterization as constraint" => {
S14-roles/parameter-subtyping.t	7	raku parse error line 7: syntax error	role R1[::T] { }
S14-roles/stubs.t	8	raku parse error line 8: syntax error	role WithMultiStub { multi method a(Int) { ... }; };
S14-traits/attributes.t	8	raku parse error line 8: syntax error	multi trait_mod:<is>(Attribute $a, :$noted!) {
S14-traits/routines.t	11	raku parse error line 11: syntax error	multi trait_mod:<is>(Routine $code, description,  $arg) {
S16-filehandles/argfiles.t	9	raku parse error line 9: syntax error	return $filename, open($filename, :w);
S16-filehandles/chmod.t	38	raku parse error line 38: syntax error	my @result = chmod 0o000, $file;
S16-filehandles/filestat.t	31	raku parse error line 31: syntax error	sleep 2; # tick for time comparisons
S16-filehandles/filetest.t	19	raku parse error line 19: syntax error	dies-ok { 't' ~~ :d }, 'file test from before spec revision 27503 is error';
S16-filehandles/io_in_for_loops.t	12	raku parse error line 12: syntax error	my $fh = open($filename, :w);
S16-filehandles/io_in_while_loops.t	11	raku parse error line 11: syntax error	my $fh = open($filename, :w);
S16-filehandles/io.t	23	raku parse error line 23: syntax error	my $out = open($filename, :w);
S16-filehandles/mkdir_rmdir.t	8	raku parse error line 8: syntax error	nok $root.IO ~~ :e, "$root does not currently exist";
S16-filehandles/open.t	21	raku parse error line 21: syntax error	open("create_this_file", :w);
S16-filehandles/unlink.t	13	raku parse error line 13: syntax error	my $fh = open($fn, :w);
S16-io/bare-say.t	9	raku parse error line 9: syntax error	throws-like 'say', X::Comp::Group, 'bare say is a compiler error';
S16-io/basic-open.t	7	raku parse error line 7: syntax error	sub test_lines(@lines) is test-assertion {
S16-io/bom.t	8	raku parse error line 8: syntax error	my $starts_with_bom = Buf.new(0xEF, 0xBB, 0xBF, 0x70, 0x69, 0x76, 0x6F);
S16-io/comb.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S16-io/cwd.t	8	raku parse error line 8: syntax error	isa-ok $*CWD, IO::Path;
S16-io/getc.t	10	raku parse error line 10: syntax error	my $fh = open($tmpfile, :w) or die "Couldn't open \"$tmpfile\" for writing: $!\n";
S16-io/lines.t	18	raku parse error line 18: syntax error	for @endings -> (:key($eol), :value($EOL)) {
S16-io/newline.t	6	raku parse error line 6: syntax error	use newline :lf;
S16-io/note.t	9	raku parse error line 9: syntax error	method print(\arg) { $!Str ~= arg };
S16-io/print.t	9	raku parse error line 9: syntax error	is_run 'print "ok\n"', { out => "ok\n" }, 'basic form of print';
S16-io/say-and-ref.t	8	raku parse error line 8: syntax error	is_run q{my $a = [1, 2, 3]; say   $a},
S16-io/say.t	9	raku parse error line 9: syntax error	method print(\arg) { $!Str ~= arg };
S16-io/split.t	7	raku parse error line 7: syntax error	sub test-split($text,@result,|c) is test-assertion {
S16-io/supply.t	9	raku parse error line 9: syntax error	dies-ok { IO::Handle.Supply(1000) }, 'can not be called as a class method';
S16-io/tmpdir.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S16-io/words.t	7	raku parse error line 7: syntax error	my $file = make-temp-file content => qq:to/END/;
S16-unfiled/rebindstdhandles.t	11	raku parse error line 11: syntax error	my $old_out := $*OUT;
S19-command-line/arguments.t	15	raku parse error line 15: syntax error	is_run( $x, :args[$file],
S19-command-line/dash-e.t	9	raku parse error line 9: syntax error	is_run $x,  :args['-e', 'q[Moin].print'],
S19-command-line/help.t	7	raku parse error line 7: syntax error	is_run Str,  :args['--help'],
S19-command-line-options/02-dash-n.t	24	raku parse error line 24: syntax error	".subst("\r\n", "\n", :g);
S19-command-line-options/03-dash-p.t	27	raku parse error line 27: syntax error	out => "foo\n",   # expected
S28-named-variables/cwd.t	15	raku parse error line 15: syntax error	if "$*CWD/t".IO ~~ :e {
S29-any/are.t	1	raku parse error line 1: syntax error	use v6.e.PREVIEW;
S29-any/cmp.t	7	raku parse error line 7: syntax error	is('a' cmp 'a', Order::Same, 'a is equal to a');
S29-any/isa.t	42	raku parse error line 42: syntax error	throws-like 'isa(@arr, Array)', X::Undeclared::Symbols, 'no sub called isa()';
S29-context/die.t	15	raku parse error line 15: syntax error	ok( !defined( try { die "foo"; 1; } ), 'die in try cuts off execution');
S29-context/eval.t	18	raku parse error line 18: syntax error	return sub ($s) {
S29-context/evalfile.t	14	raku parse error line 14: syntax error	my $fh = open("$tmpfile", :w);
S29-context/exit.t	9	raku parse error line 9: syntax error	is_run 'say 3; exit; say 5',
S29-context/sleep.t	10	raku parse error line 10: syntax error	my $nil is default(Nil);
S29-conversions/hash.t	14	raku parse error line 14: syntax error	ok hash() ~~ Hash, 'hash() makes a hash';
S29-conversions/ord_and_chr.t	126	raku parse error line 126: syntax error	for @maps -> $char, $code {
S29-os/system.t	42	raku parse error line 42: syntax error	throws-like { run("program_that_does_not_exist_ignore_errors_please.exe") },
S32-array/adverbs.t	11	raku parse error line 11: syntax error	sub gen(\a) is test-assertion {
S32-array/bool.t	11	raku parse error line 11: syntax error	@a.push: 37;
S32-array/create.t	18	raku parse error line 18: syntax error	ok +Array[Int].new(1, 2, 3, 4), "typed array";
S32-array/delete.t	14	raku parse error line 14: syntax error	~@a.map({ $_ // "Any()" });
S32-array/delete-adverb.t	26	raku parse error line 26: syntax error	is @a[3]:delete, $b, "Test for delete single element";
S32-array/delete-adverb-native.t	28	raku parse error line 28: syntax error	my $b     = @a[my int$=3];
S32-array/elems.t	42	raku parse error line 42: syntax error	throws-like 'elems(1,2,3,4)', X::TypeCheck::Argument,
S32-array/end.t	47	raku parse error line 47: syntax error	throws-like 'end(1,2,3,4)', X::TypeCheck::Argument,
S32-array/exists-adverb.t	10	raku parse error line 10: syntax error	ok @array[0]:exists,    "exists(positive index) on arrays (1)";
S32-array/keys_values.t	14	raku parse error line 14: syntax error	is(~@array.keys, '0 1 2 3', '@arrays.keys works');
S32-array/kv.t	16	raku parse error line 16: syntax error	@a = try { (1,).kv };
S32-array/pairs.t	14	raku parse error line 14: syntax error	my @array = <a>;
S32-array/perl.t	11	raku parse error line 11: syntax error	is-deeply $ra, @a, 'can we roundtrip simple array';
S32-array/pop.t	21	raku parse error line 21: syntax error	$a = pop @pop;
S32-array/push.t	41	raku parse error line 41: syntax error	ok( @p ~~ Array, '@p ~~ Array' );
S32-array/rotate.t	9	raku parse error line 9: syntax error	is ~@a.rotate, 'b c d e a', 'Array.rotate defaults to +1';
S32-array/shift.t	22	raku parse error line 22: syntax error	$a = shift @shift;
S32-array/splice.t	13	raku parse error line 13: syntax error	) is test-assertion {
S32-array/unshift.t	50	raku parse error line 50: syntax error	unshift @unshift, $val;
S32-basics/warn.t	12	raku parse error line 12: syntax error	CONTROL {
S32-basics/xxKEY.t	6	raku parse error line 6: syntax error	my Int %hi       = a => 42, b => 666;
S32-basics/xxPOS.t	8	raku parse error line 8: syntax error	for $@a, Any, $@ai, Int -> \a, \T {
S32-basics/xxPOS-native.t	8	raku parse error line 8: syntax error	my @a := array[T].new( 42, 666 );
S32-container/cat.t	17	raku parse error line 17: syntax error	ok(cat() eqv (), 'cat null identity');
S32-container/roundrobin.t	32	raku parse error line 32: syntax error	my %h = %(:a);
S32-container/stringify.t	14	raku parse error line 14: syntax error	is ~Set, "", "~Set is empty string";
S32-container/zip.t	20	raku parse error line 20: syntax error	is(~zip([@a], [@b]), ~@e, "simple zip");
S32-exceptions/misc.t	8	raku parse error line 8: syntax error	throws-like 'sub foo(--> NoSuchType) { }; foo', X::Undeclared, what => { m/'Type'/ }, symbol => { m/
S32-hash/adverbs.t	13	raku parse error line 13: syntax error	h{$_} = ++$i for 'a'..'d';
S32-hash/antipairs.t	9	raku parse error line 9: syntax error	isa-ok %h.antipairs, Seq, 'Hash.antipairs returns a Seq';
S32-hash/delete.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S32-hash/delete-adverb.t	32	raku parse error line 32: syntax error	is %h<b>:delete, $b, "Test for delete single key";
S32-hash/exists.t	15	raku parse error line 15: syntax error	%h = (
S32-hash/exists-adverb.t	27	raku parse error line 27: syntax error	isa-ok %h<b>:exists, Bool,  "Bool test for exists single key";
S32-hash/invert.t	9	raku parse error line 9: syntax error	isa-ok %h.invert, Seq, 'Hash.invert returns a Seq';
S32-hash/keys_values.t	14	raku parse error line 14: syntax error	is(~%hash.keys.sort, "a b c d", '%hash.keys works');
S32-hash/kv.t	16	raku parse error line 16: syntax error	is(~@kv.sort, "a b c d x xx xxx xxxx",  '%hash.kv has no inner list');
S32-hash/pairs.t	47	raku parse error line 47: syntax error	my $hash_of_2_pairs = {'a'=>'b','c'=>'d'};
S32-hash/perl.t	13	raku parse error line 13: syntax error	is-deeply $rh, $%h, 'can we roundtrip simple hash';
S32-hash/push.t	11	raku parse error line 11: syntax error	my ($r, %x);
S32-hash/slice.t	16	raku parse error line 16: syntax error	is(@s, %hash{1,3,5},               "basic slice");
S32-io/IO-Socket-Async.t	12	raku parse error line 12: syntax error	IO::Socket::Async.listen('veryunlikelyhostname.bogus', 5000).tap(quit => {
S32-io/IO-Socket-Async-UDP.t	10	raku parse error line 10: syntax error	my $sock = IO::Socket::Async.bind-udp($s-address, $port);
S32-io/chdir.t	9	raku parse error line 9: syntax error	throws-like ' chdir() ', Exception, 'Cannot call chdir without an argument';
S32-io/copy.t	12	raku parse error line 12: syntax error	my $fh = open($existing-file, :w);
S32-io/dir.t	14	raku parse error line 14: syntax error	ok @files>>.relative.grep('t/'), 'current directory contains a t/ dir';
S32-io/io-handle.t	12	raku parse error line 12: syntax error	my $fh = $path.IO.open(:w);
S32-io/io-spec-unix.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S32-io/io-spec-win.t	5	raku parse error line 5: syntax error	my $win32 = IO::Spec::Win32;
S32-io/io-spec-cygwin.t	5	raku parse error line 5: syntax error	my $cygwin = IO::Spec::Cygwin;
S32-io/io-path-unix.t	7	raku parse error line 7: syntax error	my $*SPEC = IO::Spec::Unix;
S32-io/io-path-win.t	6	raku parse error line 6: syntax error	my $*SPEC = IO::Spec::Win32;  # .IO needs to have IO::Spec::Win32
S32-io/io-path-cygwin.t	7	raku parse error line 7: syntax error	my $*SPEC = IO::Spec::Cygwin;
S32-io/io-path.t	9	raku parse error line 9: syntax error	constant @Path-Types
S32-io/IO-Socket-INET.t	11	raku parse error line 11: syntax error	{
S32-io/move.t	12	raku parse error line 12: syntax error	my $fh = open($existing-file1, :w);
S32-io/native-descriptor.t	10	raku parse error line 10: syntax error	given open($path, :w) {
S32-io/note.t	11	raku parse error line 11: syntax error	status => 0,
S32-io/open.t	27	raku parse error line 27: syntax error	Pair $ (:key($desc), :value(&tests))
S32-io/other.t	6	raku parse error line 6: syntax error	is-deeply (quietly IO::Special.Str), '', 'IO::Special:U.Str does not crash';
S32-io/pipe.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S32-io/rename.t	10	raku parse error line 10: syntax error	my $fh = open($existing-file1, :w);
S32-io/socket-recv-vs-read.t	13	raku parse error line 13: syntax error	my ($send-rest, $client);
S32-io/slurp.t	12	raku parse error line 12: syntax error	dies-ok { slurp "does-not-exist" }, "slurp() on non-existent files fails";
S32-io/spurt.t	15	raku parse error line 15: syntax error	all-basic({ $path.IO });
S32-list/categorize.t	9	raku parse error line 9: syntax error	my %expected1 := :{
S32-list/classify.t	9	raku parse error line 9: syntax error	my %classified1 := :{ even => [2,4],     odd => [1,3] }
S32-list/create.t	25	raku parse error line 25: syntax error	my @list-pos is List = 1, 2, 3;
S32-list/combinations.t	7	raku parse error line 7: syntax error	is-deeply (1, 2, 3).combinations(1), ((1,), (2,), (3,)),
S32-list/end.t	18	raku parse error line 18: syntax error	@array = 1...43;
S32-list/first.t	7	raku parse error line 7: syntax error	my @list = (1 ... 10);
S32-list/first-end.t	7	raku parse error line 7: syntax error	my @list = (1 ... 10);
S32-list/first-end-k.t	7	raku parse error line 7: syntax error	my @list = (1 ... 10);
S32-list/first-end-p.t	7	raku parse error line 7: syntax error	my @list = (1 ... 10);
S32-list/first-end-v.t	7	raku parse error line 7: syntax error	my @list = (1 ... 10);
S32-list/first-k.t	7	raku parse error line 7: syntax error	my @list = (1 ... 10);
S32-list/first-p.t	7	raku parse error line 7: syntax error	my @list = (1 ... 10);
S32-list/first-v.t	7	raku parse error line 7: syntax error	my @list = (1 ... 10);
S32-list/grep.t	16	raku parse error line 16: syntax error	my @result = grep { ($_ % 2) }, @list;
S32-list/grep-k.t	9	raku parse error line 9: syntax error	is grep( { ($_ % 2) }, @list, :k ).grep(Int), (0,2,4,6,8).list.item, 'do we get Ints';
S32-list/grep-kv.t	9	raku parse error line 9: syntax error	is grep( { ($_ % 2) }, @list, :kv ).grep(Int), [0,1,2,3,4,5,6,7,8,9],
S32-list/grep-p.t	9	raku parse error line 9: syntax error	is grep( { ($_ % 2) }, @list, :p ).grep(Pair), [0=>1,2=>3,4=>5,6=>7,8=>9],
S32-list/grep-v.t	9	raku parse error line 9: syntax error	is grep( { ($_ % 2) }, @list, :v ).grep(Int), [1,3,5,7,9],
S32-list/head.t	13	raku parse error line 13: syntax error	is-deeply $list.head, "a", 'List.head works';
S32-list/join.t	17	raku parse error line 17: syntax error	my $joined2 = join("|", @list);
S32-list/map_function_return_values.t	12	raku parse error line 12: syntax error	%ret = map { $_ => uc $_; }, $text.comb;
S32-list/map.t	23	raku parse error line 23: syntax error	my @result = @list.map():{ $_ * 2 };
S32-list/minmax.t	21	raku parse error line 21: syntax error	is (@array.min: { $^a <=> $^b }), -9,
S32-list/permutations.t	7	raku parse error line 7: syntax error	is-deeply (1, 2, 3).permutations,
S32-list/pick.t	18	raku parse error line 18: syntax error	ok ?(@array.pick eq any <a b c d>), "pick works on arrays";
S32-list/produce.t	12	raku parse error line 12: syntax error	is-deeply (produce *+*, 1..10), +«<1 3 6 10 15 21 28 36 45 55>, "produce listop works on a range (+
S32-list/reduce.t	23	raku parse error line 23: syntax error	is((reduce { $^a + $^b }, 0, |@array), $sum, "basic reduce works (1)");
S32-list/repeated.t	13	raku parse error line 13: syntax error	is-deeply @array.repeated.List, <b b b e b b b>,
S32-list/reverse.t	63	raku parse error line 63: syntax error	ok(@a.reverse ~~ Iterable, '.reverse returns an Iterable');
S32-list/roll.t	17	raku parse error line 17: syntax error	ok ?(@array.roll eq any <a b c d>), "roll works on arrays";
S32-list/rotor.t	9	raku parse error line 9: syntax error	$descr //= "rotor({pos.join(', ')}{ ', :partial' if %named<partial>}) (range)";
S32-list/seq.t	9	raku parse error line 9: syntax error	my @a = (1,2,3).map(*.Int);
S32-list/sort.t	47	raku parse error line 47: syntax error	my @s = sort { $^a <=> $^b }, @a;
S32-list/tail.t	13	raku parse error line 13: syntax error	is-deeply $list.tail, "b", 'List.tail works';
S32-list/unique.t	13	raku parse error line 13: syntax error	is-deeply @array.unique.List,  <a b c d e f>,
S32-list/squish.t	13	raku parse error line 13: syntax error	is-deeply @array.squish,     <a b c d e f a>.Seq, 'method form';
S32-num/abs.t	22	raku parse error line 22: syntax error	is(.abs, -$_, 'got the right absolute value for $_='~$_);
S32-num/base.t	20	raku parse error line 20: syntax error	fails-like ｢1.base: 10, -1｣, X::OutOfRange, "X::OutOfRange negative digits arg fails";
S32-num/complex.t	7	raku parse error line 7: syntax error	is-deeply Complex.new, 0+0i, 'Complex.new() gives 0+0i';
S32-num/cool-num.t	25	raku parse error line 25: syntax error	is-approx "3".exp, 3.exp, '"3".exp == 3.exp';
S32-num/exp.t	23	raku parse error line 23: syntax error	is-approx((1i*$pi).exp, -1, '(i pi).exp == -1');
S32-num/expmod.t	27	raku parse error line 27: syntax error	subtest '.expmod with negative powers does not hang' => {
S32-num/fatrat.t	16	raku parse error line 16: syntax error	is-approx (EVAL FatRat.new(1, 3).raku), 1/3, 'EVAL FatRat.new(1, 3).raku is 1/3';
S32-num/int.t	65	raku parse error line 65: syntax error	isa-ok ?0, Bool, "?0 is Bool";
S32-num/is-prime.t	21	raku parse error line 21: syntax error	subtest 'all primes < 100' => {
S32-num/log.t	75	raku parse error line 75: syntax error	is-approx(log(-1 + 0i,), 0 + 1i * $pi, "got the log of -1");
S32-num/narrow.t	6	raku parse error line 6: syntax error	is     (1+2i).narrow,     1+2i, 'narrow on complex with imaginary part != 0';
S32-num/pi.t	20	raku parse error line 20: syntax error	throws-like "3 + pi()", X::Undeclared, "pi() is not a sub";
S32-num/polar.t	13	raku parse error line 13: syntax error	sub check_polar($complex, $magnitude_want, $angle_want) is test-assertion {
S32-num/polymod.t	11	raku parse error line 11: syntax error	is   1234567890.polymod(10 xx *), (0,9,8,7,6,5,4,3,2,1), '  1234567890 10 xx *';
S32-num/power.t	17	raku parse error line 17: syntax error	is-deeply      0  ** $large-even,   0, "  0 ** $large-even == 0";
S32-num/rand.t	16	raku parse error line 16: syntax error	sub test_rand_range(Int $num) is test-assertion {
S32-num/rat.t	18	raku parse error line 18: syntax error	is( (EVAL Rat.new(1, 3).raku), 1/3, 'EVAL Rat.new(1, 3).raku is 1/3' );
S32-num/real-bridge.t	11	raku parse error line 11: syntax error	has Int $.one-hundredths;
S32-num/roots.t	8	raku parse error line 8: syntax error	my ($x,$y);
S32-num/rounders.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S32-num/rshift_pos_amount.t	6	raku parse error line 6: syntax error	my @got = (-300..300) X+> (0..9);
S32-num/sign.t	51	raku parse error line 51: syntax error	throws-like { sign(Int) }, Exception;
S32-num/sqrt.t	29	raku parse error line 29: syntax error	is(sqrt(-Inf), 0+Inf\i, 'sqrt(-Inf) is 0+Inf\\i');
S32-num/stringify.t	7	raku parse error line 7: syntax error	sub Complex_str_test($value, $str_nucleus) is test-assertion {
S32-num/unpolar.t	9	raku parse error line 9: syntax error	is-approx(cis(0),        1 + 0i,       "cis(0)     == 1");
S32-scalar/defined.t	96	raku parse error line 96: syntax error	isa-ok defined(Mu), Bool, 'defined(Mu) returns a Bool';
S32-scalar/perl.t	13	raku parse error line 13: syntax error	is-deeply $ra, $a, 'can we roundtrip simple scalar';
S32-scalar/undef.t	27	raku parse error line 27: syntax error	our $GLOBAL;
S32-str/bool.t	5	raku parse error line 5: syntax error	isa-ok ?'', Bool, "?'' is Bool";
S32-str/capitalize.t	25	raku parse error line 25: syntax error	is .wordcase, "Pugs Is Cool!", 'wordcase() uses \$_ as default';
