file	line	scope	name	bound	size	dims	guard
src/driver/csnobol4_shim.c	31	local	buf	256	256		
src/driver/driver_call.c	3	file	call_stack	CALL_STACK_MAX	256		guarded
src/driver/driver_call.c	5	file	init_tab	INIT_MAX	64		UNGUARDED
src/driver/driver_call.c	65	local	pnames	64	64		
src/driver/driver_call.c	66	local	lnames	64	64		
src/driver/driver_call.c	75	local	ufname	128	128		
src/driver/driver_data.c	12	file	dat_types	SC_DAT_MAX_TYPES	1024		guarded
src/driver/driver_data.c	47	local	name	64	64		
src/driver/driver_data.c	57	local	name	64	64		
src/driver/driver_data.c	67	local	f	64	64		
src/driver/driver_data.c	85	local	one	1	1		
src/driver/driver_data.c	104	local	cb	64	64		
src/driver/driver_data.c	119	static	lists	12	12	[64][64]	
src/driver/driver_data.c	119	static	merged	64	64	[64]	
src/driver/driver_data.c	138	local	merged	64	64	[64]	
src/driver/driver_data.c	138	local	mhas	64	64		
src/driver/driver_data.c	138	local	mrw	64	64		
src/driver/driver_data.c	138	local	mprv	64	64		
src/driver/driver_data.c	179	local	_m	256	256		
src/driver/driver_data.c	209	local	mro	64	64		
src/driver/driver_data.c	233	local	mro	64	64		
src/driver/driver_data.c	281	local	mro	64	64		
src/driver/driver_data.c	332	local	mro	64	64		
src/driver/driver_data.c	344	local	mro	64	64		
src/driver/driver_data.c	411	local	_m	512	512		
src/driver/driver_data.c	467	local	nb	64	64		
src/driver/driver_globals.c	2	file	g_script_exception	512	512		
src/driver/driver_globals.c	7	file	g_fh	FH_MAX	64		guarded
src/driver/driver_hooks.c	48	local	_fname	128	128		
src/driver/driver_label.c	38	static	flatbuf	1024	1024		
src/driver/driver_label.c	85	local	nb	128	128		
src/driver/driver_private.h	34	file	g_script_exception	512	512		
src/driver/driver_private.h	42	file	g_fh	FH_MAX	64		UNGUARDED
src/driver/driver_private.h	71	file	name	64	64		
src/driver/driver_private.h	74	field	fname	128	128		
src/driver/driver_private.h	80	field	shadow	SHADOW_MAX	32		UNGUARDED
src/driver/driver_private.h	83	file	call_stack	CALL_STACK_MAX	256		UNGUARDED
src/driver/driver_private.h	91	file	nm	64	64		
src/driver/driver_private.h	92	file	s	INIT_SLOTS	8		UNGUARDED
src/driver/driver_private.h	93	file	init_tab	INIT_MAX	64		UNGUARDED
src/driver/driver_private.h	119	field	name	64	64		
src/driver/driver_private.h	119	field	fields	64	64	[64]	
src/driver/driver_private.h	119	field	defaults	64	64		
src/driver/driver_private.h	119	field	required	64	64		
src/driver/driver_private.h	120	field	rw	64	64		
src/driver/driver_private.h	120	field	priv	64	64		
src/driver/driver_private.h	120	field	parents	8	8	[64]	
src/driver/driver_private.h	121	field	roles	8	8	[64]	
src/driver/driver_private.h	121	field	methods	32	32	[64]	
src/driver/driver_private.h	121	field	build_keys	16	16	[64]	
src/driver/driver_private.h	122	field	handles_meth	32	32	[64]	
src/driver/scrip.c	180	local	_anb	300	300		
src/driver/scrip.c	776	local	_e	1024	1024		
src/driver/scrip.c	799	local	_esc	1024	1024		
src/driver/scrip.c	802	local	_esc	1024	1024		
src/driver/scrip.c	808	local	_esc	1024	1024		
src/driver/scrip.c	815	local	_esc	1024	1024		
src/driver/scrip.c	827	local	_nl	64	64		
src/driver/scrip.c	949	local	e	1024	1024		
src/driver/scrip.c	955	local	e	1024	1024		
src/driver/scrip.c	1011	local	preload_path	16	16		
src/driver/scrip.c	1126	local	segs	64	64		
src/driver/scrip.c	1158	local	rp	4096	4096		
src/driver/scrip.c	1160	local	dirbuf	4096	4096		
src/driver/scrip.c	1168	local	envb	4096	4096		
src/driver/scrip.c	1172	local	walk	4096	4096		
src/driver/scrip.c	1178	local	probe	4096	4096		
src/driver/scrip.c	1447	local	smx_why	256	256		
src/driver/scrip.c	1514	local	_pfx	256	256		
src/driver/scrip.c	1551	local	eb	512	512		
src/driver/scrip.c	1583	local	_esc	1024	1024		
src/driver/scrip.c	1600	local	_ab	300	300		
src/driver/scrip.c	1667	local	smx_why	256	256		
src/driver/scrip.c	1700	local	_m3pfx	300	300		
src/driver/scrip.c	1740	local	_ab	300	300		
src/driver/scrip.c	1745	local	_ab	300	300		
src/driver/scrip.c	1759	local	_pnb	4096	4096		
src/driver/stmt_ast.c	30	param	val	0	0		
src/driver/stmt_ast.c	42	local	buf	32	32		
src/driver/stmt_ast.c	61	param	label	0	0		
src/driver/stmt_ast.c	96	local	b	160	160		
src/driver/stmt_ast.c	99	local	b	160	160		
src/emitter/emit.cpp	67	local	bb_patch_list	BB_PATCH_MAX	65536		guarded
src/emitter/emit.cpp	73	static	g_flt_lbl	4	4		
src/emitter/emit.cpp	90	static	b	48	48		
src/emitter/emit.cpp	90	local	n	0	0		
src/emitter/emit.cpp	99	static	fn	4	4		
src/emitter/emit.cpp	113	local	nb	4096	4096		
src/emitter/emit.cpp	156	static	g_lblfold_from	4096	4096		
src/emitter/emit.cpp	270	static	ops	6	6	[2]	
src/emitter/emit.cpp	317	local	nb	4096	4096		
src/emitter/emit.cpp	329	static	g_wasm_strtab	WASM_STRTAB_MAX	4096		UNGUARDED
src/emitter/emit.cpp	358	local	name	128	128		
src/emitter/emit.cpp	358	local	params	WASM_MAX_PARAMS	16	[128]	UNGUARDED
src/emitter/emit.cpp	359	static	g_wasm_userfns	WASM_USERFNS_MAX	256		UNGUARDED
src/emitter/emit.cpp	362	static	g_nid_key	262144	262144		
src/emitter/emit.cpp	363	static	g_nid_val	262144	262144		
src/emitter/emit.cpp	373	static	g_chain_entry_key	65536	65536		
src/emitter/emit.cpp	444	static	labels	SMX_STRTAB_CAP	8192		guarded
src/emitter/emit.cpp	445	static	escbuf	SMX_STRTAB_CAP	8192		guarded
src/emitter/emit.cpp	446	static	escaped	SMX_STRTAB_CAP	8192		guarded
src/emitter/emit.cpp	447	static	lblbuf	SMX_STRTAB_CAP	8192	[24]	guarded
src/emitter/emit.cpp	466	local	tbl	256	256		
src/emitter/emit.cpp	489	static	rowbuf	SMX_CSETTAB_CAP	256		guarded
src/emitter/emit.cpp	490	static	rows	SMX_CSETTAB_CAP	256		guarded
src/emitter/emit.cpp	491	static	labels	SMX_CSETTAB_CAP	256		guarded
src/emitter/emit.cpp	492	static	lblbuf	SMX_CSETTAB_CAP	256	[24]	guarded
src/emitter/emit.cpp	596	static	g_flat_chain_set	FLAT_CHAIN_SET_MAX	512		guarded
src/emitter/emit.cpp	612	local	g_flat_data_buf	FLAT_DATA_BUF_MAX			guarded
src/emitter/emit.cpp	616	local	text_lbl	80	80		
src/emitter/emit.cpp	622	static	g_flat_data_pending_lbl	160	160		
src/emitter/emit.cpp	623	static	g_flat_data_block_lbls	FLAT_DATA_LBL_MAX	32	[96]	UNGUARDED
src/emitter/emit.cpp	679	local	_e	0	0		
src/emitter/emit.cpp	921	static	g_bnr_vnode	4096	4096		
src/emitter/emit.cpp	921	static	g_bnr_vname	4096	4096		
src/emitter/emit.cpp	1058	static	g_zd_anchor	ZD_NOPS_MAX	64		guarded
src/emitter/emit.cpp	1069	local	e	0	0		
src/emitter/emit.cpp	1159	local	_vn	0	0		
src/emitter/emit.cpp	1184	local	_e	0	0		
src/emitter/emit.cpp	1205	local	_sv	0	0		
src/emitter/emit.cpp	1212	local	_sv	0	0		
src/emitter/emit.cpp	1213	local	_sv	0	0		
src/emitter/emit.cpp	1215	local	_sv	0	0		
src/emitter/emit.cpp	1216	local	_sv	0	0		
src/emitter/emit.cpp	1523	static	g_ab_fn_cells	AB_FNCELL_MAX	1024		guarded
src/emitter/emit.cpp	1525	static	g_ab_fn_names	AB_FNCELL_MAX	1024	[64]	guarded
src/emitter/emit.cpp	1598	local	vn	0	0		
src/emitter/emit.cpp	1745	local	_sv	0	0		
src/emitter/emit.cpp	1784	local	_sv	0	0		
src/emitter/emit.cpp	1798	local	_sv	0	0		
src/emitter/emit.cpp	2538	static	g_blob_lay	512	512		
src/emitter/emit.cpp	2539	static	g_zls_lay	32768	32768		
src/emitter/emit.cpp	2787	local	_e	0	0		
src/emitter/emit.cpp	2788	local	_e	0	0		
src/emitter/emit.cpp	2925	static	g_gc_map_names	8192	8192		
src/emitter/emit.cpp	2971	local	eb	512	512		
src/emitter/emit.cpp	2972	local	b	1024	1024		
src/emitter/emit.cpp	2995	local	_flt_hoisted	4	4		
src/emitter/emit.cpp	2996	local	_flt_uid_burn	4	4		
src/emitter/emit.cpp	3007	local	alt_tr	64	64		
src/emitter/emit.cpp	3090	local	_refd	4	4		
src/emitter/emit.cpp	3116	local	_blocker_op	512	512		
src/emitter/emit.cpp	3141	local	_blocker_op	512	512		
src/emitter/emit.cpp	3163	local	zw5_pool	ZW5_POOL			guarded
src/emitter/emit.cpp	3164	local	zw5_stmt_idx	ZW5_POOL			guarded
src/emitter/emit.cpp	3164	local	zw5_stmt_cnt	ZW5_POOL			guarded
src/emitter/emit.cpp	3166	local	_depths	ZW5_MAX_DEPTHS			guarded
src/emitter/emit.cpp	3255	local	_lp	512	512		
src/emitter/emit.cpp	3364	local	_init	256	256		
src/emitter/emit.cpp	3382	local	_e	0	0		
src/emitter/emit.cpp	3387	local	_e	0	0		
src/emitter/emit.cpp	3465	local	_e	0	0		
src/emitter/emit.cpp	3476	local	_e	0	0		
src/emitter/emit.cpp	3508	local	_e	0	0		
src/emitter/emit.cpp	3529	local	_e	0	0		
src/emitter/emit.cpp	3589	local	_e	0	0		
src/emitter/emit.cpp	3652	local	_res	96	96		
src/emitter/emit.cpp	3730	local	_seg	128	128		
src/emitter/emit.cpp	3747	local	_seg	128	128		
src/emitter/emit.cpp	3802	local	chain	8192	8192		
src/emitter/emit.cpp	3803	local	seen	8192	8192		
src/emitter/emit.cpp	3804	local	stkv	8192	8192		
src/emitter/emit.cpp	3838	local	stk	512	512		
src/emitter/emit.cpp	3887	static	g_fbm_nd	8192	8192		
src/emitter/emit.cpp	4008	local	_pmp	64	64		
src/emitter/emit.cpp	4052	local	sb	4096	4096		
src/emitter/emit.cpp	4068	static	cn	ZCUS_N			guarded
src/emitter/emit.h	41	local	name	BB_LABEL_NAME_MAX	80		guarded
src/emitter/emit.h	65	local	bb_patch_list	BB_PATCH_MAX	65536		UNGUARDED
src/emitter/emit.h	296	field	op_parts_tag	32	32		
src/emitter/emit.h	297	field	op_parts_str	32	32		
src/emitter/emit.h	298	field	op_parts_lbl	32	32		
src/emitter/emit.h	320	field	op_fc_arm_fp	16	16		
src/emitter/emit.h	389	field	bb_ptr_slot_lbl	88	88		
src/emitter/emit.h	395	field	bb_ls_buf	64	64		
src/emitter/emit.h	396	field	bb_rs_buf	64	64		
src/emitter/emit.h	397	field	bb_op_buf	64	64		
src/emitter/emit.h	459	field	xa_bb_emit_pair_define	XA_BB_EMIT_PAIR_MAX	1024		UNGUARDED
src/emitter/emit.h	460	field	xa_bb_emit_pair_jmp	XA_BB_EMIT_PAIR_MAX	1024		UNGUARDED
src/emitter/emit.h	464	field	x86_uid_kind_buf	48	48		
src/emitter/emit.h	471	field	op_arbno_zq	8	8		
src/emitter/emit.h	474	field	flat_cap_off	48	48		
src/emitter/emit.h	496	field	op_zread	ZD_NOPS_MAX	64		UNGUARDED
src/emitter/emit.h	499	field	op_zkind	ZD_NOPS_MAX	64		UNGUARDED
src/emitter/emit.h	534	field	op_zread_xf	ZD_NOPS_MAX	64		UNGUARDED
src/emitter/emit.h	664	local	buf	4096	4096		
src/emitter/emit_str.cpp	17	file	b	4	4		
src/ir/IR.h	193	file	sz	4	4		
src/ir/IR.h	267	field	ring	AG_RING	16		guarded
src/ir/IR.h	280	field	ab_nodes	32	32		
src/ir/ast_print.c	47	local	buf	32	32		
src/ir/ast_print.c	48	local	buf	32	32		
src/ir/ct_arena.c	16	file	ct_bin	CT_BINS	20		guarded
src/ir/frame_layout.c	25	file	ze	FL_MAX_ENTRIES	262144		guarded
src/ir/frame_layout.c	26	file	zf	FL_MAX_FIELDS	524288		guarded
src/ir/frame_layout.c	27	file	zs	FL_MAX_SCOPES	16384		guarded
src/ir/frame_layout.c	28	file	zg	FL_MAX_GRAPHS	16384		guarded
src/ir/frame_layout.c	29	file	zv	FL_MAX_VSLOTS	16384		guarded
src/ir/frame_layout.c	30	file	zm	FL_MAX_MARKS	262144		guarded
src/ir/frame_layout.c	31	file	zx	FL_MAX_ENTRIES	262144		guarded
src/ir/frame_layout.c	46	file	zq	8	8		
src/ir/frame_layout.c	47	file	za	1024	1024		
src/ir/frame_layout.c	48	file	wsv	4	4		
src/ir/frame_layout.c	138	local	from	1	1		
src/ir/frame_layout.c	365	static	names	13	13	[24]	
src/ir/frame_layout.c	380	local	post	49	49		
src/ir/frame_layout.c	413	local	post	49	49		
src/ir/frame_layout.c	432	static	anon	FL_MAX_GRAPHS	16384	[8]	guarded
src/ir/frame_layout.c	436	local	mfirst	FL_MAX_SCOPES	16384		guarded
src/ir/frame_layout.c	443	local	rb_s	8192	8192		
src/ir/frame_layout.c	471	local	lv_sbuf	1024	1024		
src/ir/frame_layout.c	477	local	pool_free	64	64		
src/ir/frame_layout.c	539	local	vns	2	2		
src/ir/frame_layout.c	594	local	azq	8	8		
src/ir/frame_layout.c	653	file	e	0	0		
src/ir/frame_layout.c	675	file	fp	16	16		
src/ir/frame_layout.c	675	file	ae	16	16		
src/ir/frame_layout.c	677	file	fcm	1024	1024		
src/ir/frame_layout.c	714	file	fcs	512	512		
src/ir/frame_layout.c	719	file	fcab	512	512		
src/ir/frame_layout.c	724	file	fvl	2048	2048		
src/ir/frame_layout.c	726	file	seen	16	16		
src/ir/frame_layout.c	732	file	fvdj	256	256		
src/ir/frame_layout.c	737	file	fvs	64	64		
src/ir/frame_layout.c	746	file	fvb	512	512		
src/ir/frame_layout.c	747	file	fvcl	64	64		
src/ir/frame_layout.c	758	file	fcv	256	256		
src/ir/frame_layout.c	842	file	zlq	FL_MAX_FIELDS	524288		guarded
src/ir/frame_layout.c	952	local	seen	64	64		
src/ir/frame_layout.c	967	local	dls	160	160		
src/ir/frame_layout.c	980	local	ds	64	64		
src/ir/frame_layout.c	988	local	scr	200	200		
src/ir/frame_layout.c	1011	local	onb	16	16		
src/ir/frame_layout.c	1157	local	nm	16	16		
src/ir/scrip_ir.c	8	file	kind_names	IR_OP_COUNT			guarded
src/ir/scrip_ir.c	315	local	self	12	12		
src/ir/scrip_ir.c	317	local	t	8	8		
src/ir/scrip_ir.c	319	local	gp	12	12		
src/ir/scrip_ir.c	324	local	ob	160	160		
src/ir/scrip_ir.c	326	local	r	12	12		
src/ir/scrip_ir.c	371	local	ent	12	12		
src/ir/scrip_ir.c	393	local	e	0	0		
src/ir/stage2.h	19	file	e	STAGE2_FRAME_SLOT_MAX	64		UNGUARDED
src/ir/stage2.h	42	field	buckets	STAGE2_PL_PRED_TABLE_SIZE	256		UNGUARDED
src/ir/stage2.h	55	field	mods	STAGE2_MOD_MAX	64		UNGUARDED
src/ir/stage2.h	69	field	pl_dyn_name	64	64		
src/ir/stage2.h	70	field	pl_dyn_arity	64	64		
src/ir/zeta_depth.c	9	file	zdp_key	ZDP_CAP	8192		guarded
src/ir/zeta_depth.c	9	file	zdp_inb	ZDP_CAP	8192		guarded
src/ir/zeta_depth.c	9	file	zdp_wy	ZDP_CAP	8192		guarded
src/ir/zeta_depth.c	42	local	wl	ZDP_CAP	8192		guarded
src/ir/zeta_depth.c	48	local	ports	2	2		
src/ir/zeta_depth.c	130	static	tn	3	3		
src/ir/zeta_depth.c	141	file	zzone_tier	ZDP_CAP	8192		guarded
src/lower/lower.h	50	file	gen	2	2		
src/lower/lower_common.c	307	local	e	0	0		
src/lower/lower_common.c	322	local	e	0	0		
src/lower/lower_icon.c	14	field	loop_stk_exit	64	64		
src/lower/lower_icon.c	14	field	loop_stk_fail	64	64		
src/lower/lower_icon.c	14	field	scan_stk_enter	16	16		
src/lower/lower_icon.c	24	file	kw	0	0		
src/lower/lower_icon.c	76	local	seen	256	256		
src/lower/lower_icon.c	78	local	buf	257	257		
src/lower/lower_icon.c	173	file	icn_record_names	512	512		
src/lower/lower_icon.c	460	local	kw	0	0		
src/lower/lower_icon.c	522	local	elems	64	64		
src/lower/lower_icon.c	809	local	lvs	16	16		
src/lower/lower_icon.c	1147	local	spec	2048	2048		
src/lower/lower_icon.c	1298	local	entv	2	2		
src/lower/lower_icon.c	1298	local	resv	2	2		
src/lower/lower_icon.c	1609	local	names	64	64		
src/lower/lower_icon.c	1762	local	spec	256	256		
src/lower/lower_pascal.c	9	field	names	PAS_MAX_SCOPE	64		guarded
src/lower/lower_pascal.c	36	param	nm	0	0		
src/lower/lower_pascal.c	212	local	buf	32	32		
src/lower/lower_pascal.c	268	local	outs	64	64		
src/lower/lower_pascal.c	311	local	av	3	3		
src/lower/lower_pascal.c	346	local	av	2	2		
src/lower/lower_pascal.c	549	local	av	3	3		
src/lower/lower_pascal.c	741	local	spec	256	256		
src/lower/lower_prolog.c	70	file	g_pl_decl_dyn_name	64	64		
src/lower/lower_prolog.c	82	file	g_pl_decl_other_name	256	256		
src/lower/lower_prolog.c	91	file	valias	1024	1024		
src/lower/lower_prolog.c	103	static	cache	1024	1024		
src/lower/lower_prolog.c	109	static	buf	264	264		
src/lower/lower_prolog.c	148	local	kids	2	2		
src/lower/lower_prolog.c	148	local	kes	2	2		
src/lower/lower_prolog.c	183	static	cache	64	64		
src/lower/lower_prolog.c	203	local	bound	256	256		
src/lower/lower_prolog.c	267	local	key	264	264		
src/lower/lower_prolog.c	313	local	nb	24	24		
src/lower/lower_prolog.c	319	local	nb	24	24		
src/lower/lower_prolog.c	508	local	arm_entry	2	2		
src/lower/lower_prolog.c	509	local	arms	2	2		
src/lower/lower_prolog.c	797	local	key	264	264		
src/lower/lower_prolog.c	812	local	key	264	264		
src/lower/lower_prolog.c	1049	local	key	264	264		
src/lower/lower_prolog.c	1159	local	xs	2	2		
src/lower/lower_prolog.c	1198	local	nb	16	16		
src/lower/lower_prolog.c	1329	local	pl_fv	64	64		
src/lower/lower_prolog.c	1346	local	pkids	2	2		
src/lower/lower_prolog.c	1540	local	key	264	264		
src/lower/lower_prolog.c	1560	local	props	4	4		
src/lower/lower_prolog.c	1694	local	nmbuf	256	256		
src/lower/lower_prolog.c	1700	local	aliased	1024	1024		
src/lower/lower_prolog.c	1711	local	vs	256	256		
src/lower/lower_prolog.c	1783	local	pfx	300	300		
src/lower/lower_prolog.c	1808	local	b	24	24		
src/lower/lower_prolog.c	1835	local	wname	300	300		
src/lower/lower_prolog.c	1842	local	key	300	300		
src/lower/lower_prolog.c	1885	local	init_goals	PL_INIT_GOALS_MAX			guarded
src/lower/lower_prolog.c	1886	local	dir_goals	PL_INIT_GOALS_MAX			guarded
src/lower/lower_prolog.c	1887	local	dvn	PL_DIR_VARS_MAX			guarded
src/lower/lower_prolog.c	1926	local	all_goals	PL_INIT_GOALS_MAX * 2			
src/lower/lower_prolog.c	1927	local	seeds	PL_INIT_GOALS_MAX * 4			
src/lower/lower_prolog.c	1932	local	key	264	264		
src/lower/lower_prolog.c	1943	local	nm	264	264		
src/lower/lower_prolog.c	2000	local	key	264	264		
src/lower/lower_prolog.c	2052	local	key	264	264		
src/lower/lower_prolog.c	2070	local	key	264	264		
src/lower/lower_raku.c	9	file	g_rk_gram_names	RK_GRAM_MAX	64		guarded
src/lower/lower_raku.c	11	file	g_rk_class_names	RK_GRAM_MAX	64		guarded
src/lower/lower_raku.c	13	file	g_rk_multi_names	RK_GRAM_MAX	64	[128]	guarded
src/lower/lower_raku.c	67	file	s	0	0		
src/lower/lower_raku.c	71	file	g_rk_listlike_overridden	10	10		
src/lower/lower_raku.c	266	local	nb	48	48		
src/lower/lower_raku.c	576	local	takes	64	64		
src/lower/lower_raku.c	586	local	iname	48	48		
src/lower/lower_raku.c	589	local	lname	48	48		
src/lower/lower_raku.c	684	local	mbase	256	256		
src/lower/lower_raku.c	705	local	tn	32	32		
src/lower/lower_raku.c	794	local	qn	256	256		
src/lower/lower_raku.c	813	local	spec	512	512		
src/lower/lower_raku.c	834	local	base	128	128		
src/lower/lower_raku.c	871	local	wbuf	256	256		
src/lower/lower_raku.c	896	local	pbuf	8	8	[64]	
src/lower/lower_raku.c	896	local	rbuf	8	8	[64]	
src/lower/lower_raku.c	917	local	_m	256	256		
src/lower/lower_raku.c	958	local	qname	256	256		
src/lower/lower_raku.c	1079	file	s	256	256		
src/lower/lower_raku.c	1095	local	nm	64	64		
src/lower/lower_raku.c	1141	local	e	0	0		
src/lower/lower_raku.c	1156	local	pn	320	320		
src/lower/lower_raku.c	1159	local	lbody	512	512		
src/lower/lower_raku.c	1161	local	lv1	32	32		
src/lower/lower_raku.c	1162	local	lv2	32	32		
src/lower/lower_raku.c	1171	local	lv	64	64		
src/lower/lower_raku.c	1214	local	spec	256	256		
src/lower/lower_raku.c	1276	static	blks	512	512		
src/lower/lower_raku.c	1279	local	nm	64	64		
src/lower/lower_raku.c	1286	local	ph	16	16		
src/lower/lower_raku.c	1319	local	base	128	128		
src/lower/lower_raku.c	1334	local	mb	256	256		
src/lower/lower_snobol4.c	17	file	pre	64	64		
src/lower/lower_snobol4.c	20	file	names	SNO_DEF_NAMES_MAX	64		guarded
src/lower/lower_snobol4.c	37	local	lk	16	16		
src/lower/lower_snobol4.c	52	file	e	0	0		
src/lower/lower_snobol4.c	95	local	buf	160	160		
src/lower/lower_snobol4.c	109	local	buf	40	40		
src/lower/lower_snobol4.c	158	local	nmb	24	24		
src/lower/lower_snobol4.c	177	file	g_sno_predef	SNO_DEF_MAX	128		guarded
src/lower/lower_snobol4.c	321	local	cb	130	130		
src/lower/lower_snobol4.c	393	local	pb	40	40		
src/lower/lower_snobol4.c	488	local	fnb	128	128		
src/lower/lower_snobol4.c	574	local	nmb	24	24		
src/lower/lower_snobol4.c	838	local	resv	64	64		
src/lower/lower_snobol4.c	860	local	buf	64	64		
src/lower/lower_snobol4.c	938	static	sn3	3	3		
src/lower/lower_snobol4.c	946	static	sc	3	3		
src/lower/lower_snobol4.c	946	static	sn	3	3		
src/lower/lower_snobol4.c	957	static	rs	7	7		
src/lower/lower_snobol4.c	984	local	nmb	24	24		
src/lower/lower_snobol4.c	1001	local	nmb	24	24		
src/lower/lower_snobol4.c	1072	file	g_sno_multiproto	SNO_MULTIPROTO_MAX	64		guarded
src/lower/lower_snobol4.c	1074	file	e	4096	4096		
src/lower/lower_snobol4.c	1075	file	g_sno_proto_fn	SNO_DEF_MAX	128		guarded
src/lower/lower_snobol4.c	1087	local	buf	512	512		
src/lower/lower_snobol4.c	1096	param	entry_opt	0	0		
src/lower/lower_snobol4.c	1197	local	nb	24	24		
src/lower/lower_snobol4.c	1201	local	lk	16	16		
src/lower/lower_snobol4.c	1203	local	cb	130	130		
src/lower/lower_snobol4.c	1225	file	g_sno_fzw_name	SNO_FZW_MAX	256		guarded
src/lower/lower_snobol4.c	1226	file	g_sno_fzw_cnt	SNO_FZW_MAX	256		guarded
src/lower/lower_snobol4.c	1262	local	cb	130	130		
src/lower/lower_snobol4.c	1284	param	an	0	0		
src/lower/lower_snobol4.c	1308	file	g_sno_pro	128	128		
src/lower/lower_snobol4.c	1313	file	g_sno_encl	SNO_PAT_MAX	256		guarded
src/lower/lower_snobol4.c	1322	file	g_sno_t4	16	16		
src/lower/lower_snobol4.c	1388	local	cb	130	130		
src/lower/lower_snobol4.c	1389	local	vb	130	130		
src/lower/lower_snobol4.c	1408	local	b	224	224		
src/lower/lower_snobol4.c	1514	local	ent	128	128		
src/lower/lower_snobol4.c	1514	local	lo	128	128		
src/lower/lower_snobol4.c	1566	file	stk	24	24		
src/lower/lower_snobol4.c	1593	local	elems	128	128		
src/lower/lower_snobol4.c	1711	local	cb	130	130		
src/lower/lower_snobol4.c	1717	local	pb	40	40		
src/lower/lower_snobol4.c	1722	local	cb	130	130		
src/lower/lower_snobol4.c	1786	local	belems	128	128		
src/lower/lower_snobol4.c	1807	local	pb	56	56		
src/lower/lower_snobol4.c	1831	local	pb	56	56		
src/lower/lower_snobol4.c	1852	local	elems	128	128		
src/lower/lower_snobol4.c	1926	local	alts	64	64		
src/lower/lower_snobol4.c	1927	local	rstack	64	64		
src/lower/lower_snobol4.c	1940	local	fc_fp	16	16		
src/lower/lower_snobol4.c	1940	local	fc_ae	16	16		
src/lower/lower_snobol4.c	2037	local	cb	130	130		
src/lower/lower_snobol4.c	2059	local	buf	32	32		
src/lower/lower_snobol4.c	2078	local	nb	64	64		
src/lower/lower_snobol4.c	2137	local	wsv	4	4		
src/lower/lower_snobol4.c	2158	local	promo	64	64		
src/lower/lower_snobol4.c	2200	local	nb	32	32		
src/lower/lower_snobol4.c	2274	param	lbl	0	0		
src/lower/lower_snobol4.c	2294	param	mlbl	0	0		
src/lower/lower_snobol4.c	2366	local	nmb	24	24		
src/lower/lower_snobol4.c	2413	local	asns	64	64		
src/lower/lower_snobol4.c	2415	local	abuf	48	48		
src/lower/lower_snobol4.c	2429	local	abuf	48	48		
src/lower/lower_snobol4.c	2440	local	cb	16	16		
src/lower/lower_snobol4.c	2699	local	nb	128	128		
src/lower/lower_snobol4.c	2708	local	fb	128	128		
src/lower/lower_snobol4.c	2790	local	fel	128	128		
src/lower/lower_snobol4.c	2830	local	vbuf	48	48		
src/lower/lower_snobol4.c	2833	local	abuf	48	48		
src/lower/lower_snobol4.c	2865	local	lname	256	256		
src/lower/lower_snobol4.c	2903	local	defs	SNO_DEF_MAX	128		guarded
src/lower/lower_snobol4.c	2904	local	def_entry_all	SNO_DEF_MAX * 2	256		
src/lower/lower_snobol4.c	2905	local	def_body	SNO_DEF_MAX	128		guarded
src/lower/lower_snobol4.c	2907	local	stmt_bind_fname	SNO_DEF_MAX	128		guarded
src/lower/lower_snobol4.c	2908	local	exprdef_names	SNO_DEF_MAX	128		guarded
src/lower/lower_snobol4.c	2993	local	lname	256	256		
src/lower/tree_to_sno.c	14	field	break_lbl	SNO_LOOP_STACK_MAX	64		guarded
src/lower/tree_to_sno.c	15	field	cont_lbl	SNO_LOOP_STACK_MAX	64		guarded
src/lower/tree_to_sno.c	18	field	linebuf	16384	16384		
src/lower/tree_to_sno.c	137	static	ring	4	4	[256]	
src/lower/tree_to_sno.c	375	local	Lelse	32	32		
src/lower/tree_to_sno.c	412	local	Ltop_buf	32	32		
src/lower/tree_to_sno.c	444	local	Ltop	32	32		
src/lower/tree_to_sno.c	489	local	Ltop	32	32		
src/lower/tree_to_sno.c	563	local	swd_raw	32	32		
src/optimizer/branch_chain.c	23	param	sz	4	4		
src/optimizer/branch_chain.c	24	local	seen	512	512		
src/optimizer/branch_chain.c	46	local	sz	4	4		
src/optimizer/branch_chain.c	53	local	sz	4	4		
src/optimizer/branch_chain.c	60	local	sz	4	4		
src/optimizer/branch_chain.c	61	local	sz	4	4		
src/optimizer/branch_chain.h	7	param	sz	4	4		
src/optimizer/const_fold.c	30	local	g_core_errjmp_stk	64	64		
src/optimizer/region_report.c	23	local	tg	2	2		
src/optimizer/region_report.c	23	local	sg	2	2		
src/parsers/icon/icn_main.c	28	local	tok	256	256		
src/parsers/icon/icn_main.c	37	local	asmname	256	256		
src/parsers/icon/icn_main.c	101	local	obj	256	256		
src/parsers/icon/icon_driver.c	39	local	vars	2	2		
src/parsers/icon/icon_driver.c	45	local	d	1024	1024		
src/parsers/icon/icon_driver.c	55	local	exe	1024	1024		
src/parsers/icon/icon_driver.c	71	local	dir	1024	1024		
src/parsers/icon/icon_driver.c	73	local	loaded	64	64		
src/parsers/icon/icon_driver.c	86	local	path	1200	1200		
src/parsers/icon/icon_emit.h	13	field	errmsg	256	256		
src/parsers/icon/icon_lex.c	558	local	msg	64	64		
src/parsers/icon/icon_lex.c	587	file	icn_pp_src	1024	1024		
src/parsers/icon/icon_lex.c	623	local	pp_cond	64	64		
